GA,HGS,ARO,EFO,TLO,SMA,AAEO,RUN
0.449301,0.476376,0.4693259999999999,0.420376,0.468301,0.5052099999999999,0.473235,0.4683259999999999
0.476235,0.529235,0.4693259999999999,0.420376,0.50616,0.5052099999999999,0.48923500000000003,0.5042099999999999
0.49323500000000003,0.529235,0.4782600000000001,0.43235100000000004,0.50616,0.51226,0.519185,0.5042099999999999
0.502235,0.529235,0.495301,0.43235100000000004,0.50616,0.524235,0.5321600000000001,0.50726
0.5231600000000001,0.53521,0.49826000000000004,0.44932599999999995,0.50616,0.53121,0.5361600000000001,0.50726
0.5281440000000001,0.53521,0.510235,0.44932599999999995,0.507185,0.5551440000000001,0.558094,0.50726
0.5401440000000001,0.53521,0.519185,0.44932599999999995,0.5161600000000001,0.5551440000000001,0.558094,0.50726
0.552119,0.53521,0.519185,0.45435100000000006,0.5161600000000001,0.5551440000000001,0.558094,0.50726
0.552119,0.53521,0.519185,0.472301,0.5161600000000001,0.5551440000000001,0.558094,0.513235
0.560094,0.53521,0.538185,0.472301,0.530185,0.5551440000000001,0.558094,0.513235
0.560094,0.53521,0.538185,0.472301,0.530185,0.5561440000000001,0.558094,0.513235
0.560094,0.53521,0.538185,0.472301,0.530185,0.5561440000000001,0.558094,0.52121
0.561069,0.53521,0.5451440000000001,0.475301,0.530185,0.558094,0.558094,0.5441440000000001
0.561069,0.53521,0.5451440000000001,0.475301,0.530185,0.558094,0.558094,0.5441440000000001
0.561069,0.53521,0.5541440000000001,0.475301,0.530185,0.558094,0.558094,0.5441440000000001
0.561069,0.53521,0.5541440000000001,0.475301,0.532119,0.558094,0.558094,0.5441440000000001
0.561069,0.53521,0.5541440000000001,0.475301,0.532119,0.558094,0.558094,0.547094
0.564094,0.53521,0.5541440000000001,0.475301,0.532119,0.558094,0.558094,0.547094
0.564094,0.53521,0.5541440000000001,0.475301,0.532119,0.558094,0.573069,0.547094
0.564094,0.53521,0.563094,0.499235,0.5421440000000001,0.558094,0.573069,0.547094
0.564094,0.53521,0.563094,0.499235,0.5421440000000001,0.558094,0.573069,0.547094
0.564094,0.53621,0.563094,0.499235,0.5421440000000001,0.558094,0.573069,0.549094
0.565069,0.53621,0.566094,0.499235,0.5421440000000001,0.558094,0.573069,0.549094
0.565069,0.53621,0.570069,0.499235,0.5421440000000001,0.558094,0.573069,0.549094
0.565069,0.53621,0.570069,0.499235,0.549119,0.558094,0.573069,0.549094
0.565069,0.53621,0.576069,0.499235,0.549119,0.558094,0.573069,0.549094
0.565069,0.53621,0.576069,0.499235,0.549119,0.558094,0.573069,0.558069
0.565069,0.53621,0.576069,0.499235,0.563069,0.558094,0.573069,0.558069
0.565069,0.53621,0.576069,0.499235,0.563069,0.558094,0.573069,0.558069
0.565069,0.53621,0.576069,0.499235,0.563069,0.558094,0.573069,0.559069
0.565069,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.559069
0.565069,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.569044
0.565069,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.569044
0.565069,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.569044
0.565069,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.570044
0.572044,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.570044
0.572044,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.570044
0.572044,0.53621,0.576069,0.499235,0.566069,0.558094,0.573069,0.573019
0.572044,0.53621,0.576069,0.50226,0.566069,0.558094,0.573069,0.573019
0.572044,0.53621,0.576069,0.50226,0.566069,0.558094,0.573069,0.573019
0.572044,0.53621,0.576069,0.50226,0.566069,0.558094,0.573069,0.573019
0.572044,0.53621,0.576069,0.50226,0.566069,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.581044,0.50226,0.567044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.581044,0.52021,0.567044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.581044,0.52021,0.568069,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.581044,0.52021,0.568069,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.52021,0.571044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.52021,0.571044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.52021,0.571044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.52021,0.571044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.52021,0.571044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.571044,0.558094,0.573069,0.5800029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.571044,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5810029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.5720189999999999,0.558094,0.573069,0.5830029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.579019,0.558094,0.573069,0.5830029999999999
0.572044,0.53621,0.594978,0.5281600000000001,0.579019,0.558094,0.573069,0.5830029999999999
0.576044,0.53621,0.594978,0.5281600000000001,0.579019,0.558094,0.573069,0.5830029999999999
